Gene Id,Gene Name
ENSACAG00000018225,7SK
ENSACAG00000018978,7SK
ENSACAG00000020450,7SK
ENSACAG00000021364,7SK
ENSACAG00000018924,7SK
ENSACAG00000025587,7SK
ENSACAG00000019531,7SK
ENSACAG00000019177,7SK
ENSACAG00000018908,7SK
ENSACAG00000019889,7SK
ENSACAG00000019841,7SK
ENSACAG00000021450,7SK
ENSACAG00000018250,7SK
ENSACAG00000021688,7SK
ENSACAG00000020579,7SK
ENSACAG00000021235,7SK
ENSACAG00000021831,7SK
ENSACAG00000021324,7SK
ENSACAG00000020118,7SK
ENSACAG00000019323,7SK
ENSACAG00000020655,7SK
ENSACAG00000019194,7SK
ENSACAG00000019415,7SK
ENSACAG00000020445,7SK
ENSACAG00000018397,7SK
ENSACAG00000019513,7SK
ENSACAG00000019863,7SK
ENSACAG00000018386,7SK
ENSACAG00000021437,7SK
ENSACAG00000020135,7SK
ENSACAG00000019515,7SK
ENSACAG00000019528,7SK
ENSACAG00000019512,7SK
ENSACAG00000018600,7SK
ENSACAG00000020609,7SK
ENSACAG00000022073,Metazoa_SRP
ENSACAG00000025213,Metazoa_SRP
ENSACAG00000021665,7SK
ENSACAG00000019733,7SK
ENSACAG00000020305,7SK
ENSACAG00000023586,7SK
ENSACAG00000021315,7SK
ENSACAG00000018912,7SK
ENSACAG00000026243,7SK
ENSACAG00000020495,7SK
ENSACAG00000021825,7SK
ENSACAG00000021900,7SK
ENSACAG00000021228,7SK
ENSACAG00000019237,7SK
ENSACAG00000020373,7SK
ENSACAG00000020370,7SK
ENSACAG00000018297,7SK
ENSACAG00000020334,7SK
ENSACAG00000020296,7SK
ENSACAG00000021533,7SK
ENSACAG00000019432,7SK
ENSACAG00000021174,7SK
ENSACAG00000021670,7SK
ENSACAG00000019280,7SK
ENSACAG00000018821,7SK
ENSACAG00000021637,7SK
ENSACAG00000020325,7SK
ENSACAG00000019930,7SK
ENSACAG00000019262,7SK
ENSACAG00000021738,7SK
ENSACAG00000021265,7SK
ENSACAG00000020800,7SK
ENSACAG00000021892,7SK
ENSACAG00000019353,7SK
ENSACAG00000018551,7SK
ENSACAG00000021668,7SK
ENSACAG00000019638,7SK
ENSACAG00000021257,7SK
ENSACAG00000019388,7SK
ENSACAG00000020407,7SK
ENSACAG00000018407,7SK
ENSACAG00000020747,7SK
ENSACAG00000020080,7SK
ENSACAG00000021525,7SK
ENSACAG00000019179,7SK
ENSACAG00000021529,7SK
ENSACAG00000021578,7SK
ENSACAG00000018277,7SK
ENSACAG00000021603,7SK
ENSACAG00000019781,7SK
ENSACAG00000020172,7SK
ENSACAG00000019898,7SK
ENSACAG00000018229,7SK
ENSACAG00000018018,7SK
ENSACAG00000021485,Vault
ENSACAG00000021411,Vault
ENSACAG00000021722,Vault
ENSACAG00000021755,Vault
ENSACAG00000021208,Vault
ENSACAG00000021751,Vault
ENSACAG00000021880,Vault
ENSACAG00000020257,7SK
ENSACAG00000021540,7SK
ENSACAG00000019508,7SK
ENSACAG00000021440,7SK
ENSACAG00000020714,7SK
ENSACAG00000018638,7SK
ENSACAG00000021403,7SK
ENSACAG00000021883,7SK
ENSACAG00000020427,7SK
ENSACAG00000020880,7SK
ENSACAG00000021686,RNaseP_nuc
ENSACAG00000021203,7SK
ENSACAG00000020337,7SK
ENSACAG00000019234,7SK
ENSACAG00000018893,7SK
ENSACAG00000019670,7SK
ENSACAG00000018975,7SK
ENSACAG00000019680,7SK
ENSACAG00000018160,7SK
ENSACAG00000019052,7SK
ENSACAG00000019085,7SK
ENSACAG00000020169,7SK
ENSACAG00000019023,7SK
ENSACAG00000019490,7SK
ENSACAG00000021638,7SK
ENSACAG00000020731,7SK
ENSACAG00000021186,7SK
ENSACAG00000020674,7SK
ENSACAG00000020446,7SK
ENSACAG00000020120,7SK
ENSACAG00000021305,7SK
ENSACAG00000018247,7SK
ENSACAG00000020602,7SK
ENSACAG00000026150,Metazoa_SRP
ENSACAG00000020673,Telomerase-vert
ENSACAG00000019139,7SK
ENSACAG00000019350,7SK
ENSACAG00000020146,7SK
ENSACAG00000019754,7SK
ENSACAG00000020043,7SK
ENSACAG00000019160,7SK
ENSACAG00000020320,7SK
ENSACAG00000020654,7SK
ENSACAG00000019013,7SK
ENSACAG00000019238,7SK
ENSACAG00000021685,7SK
ENSACAG00000020324,7SK
ENSACAG00000018718,7SK
ENSACAG00000019413,7SK
ENSACAG00000018743,7SK
ENSACAG00000021328,7SK
ENSACAG00000021271,7SK
ENSACAG00000021744,7SK
ENSACAG00000019356,7SK
ENSACAG00000019791,7SK
ENSACAG00000019663,7SK
ENSACAG00000020572,7SK
ENSACAG00000020914,7SK
ENSACAG00000019744,7SK
ENSACAG00000019730,7SK
ENSACAG00000021291,Y_RNA
ENSACAG00000021175,7SK
ENSACAG00000018547,7SK
ENSACAG00000020841,7SK
ENSACAG00000019100,7SK
ENSACAG00000020487,7SK
ENSACAG00000018655,7SK
ENSACAG00000020393,7SK
ENSACAG00000021527,7SK
ENSACAG00000019355,7SK
ENSACAG00000019471,7SK
ENSACAG00000021314,7SK
ENSACAG00000020102,7SK
ENSACAG00000021220,Vault
ENSACAG00000020321,7SK
ENSACAG00000020066,7SK
ENSACAG00000021363,7SK
ENSACAG00000019722,7SK
ENSACAG00000018640,7SK
ENSACAG00000019462,7SK
ENSACAG00000018834,7SK
ENSACAG00000020707,7SK
ENSACAG00000020318,7SK
ENSACAG00000018313,7SK
ENSACAG00000019363,7SK
ENSACAG00000020889,7SK
ENSACAG00000019040,7SK
ENSACAG00000021209,7SK
ENSACAG00000020901,7SK
ENSACAG00000018432,7SK
ENSACAG00000020808,7SK
ENSACAG00000021159,7SK
ENSACAG00000021162,7SK
ENSACAG00000021182,7SK
ENSACAG00000019070,7SK
ENSACAG00000026885,7SK
ENSACAG00000020715,7SK
ENSACAG00000018775,7SK
ENSACAG00000020551,7SK
ENSACAG00000024038,7SK
ENSACAG00000019530,7SK
ENSACAG00000019470,7SK
ENSACAG00000019063,7SK
ENSACAG00000020211,7SK
ENSACAG00000026531,7SK
ENSACAG00000019712,RNase_MRP
ENSACAG00000018163,7SK
ENSACAG00000021326,7SK
ENSACAG00000019915,7SK
ENSACAG00000020863,7SK
ENSACAG00000019846,7SK
ENSACAG00000021556,7SK
ENSACAG00000019665,7SK
ENSACAG00000025883,7SK
ENSACAG00000019324,7SK
ENSACAG00000018251,7SK
ENSACAG00000018530,7SK
ENSACAG00000018482,7SK
ENSACAG00000020412,7SK
ENSACAG00000021613,7SK
ENSACAG00000021845,7SK
ENSACAG00000020635,7SK
ENSACAG00000019974,7SK
ENSACAG00000020004,Y_RNA
ENSACAG00000019386,Y_RNA
ENSACAG00000020240,7SK
ENSACAG00000018557,7SK
ENSACAG00000018576,7SK
ENSACAG00000019595,7SK
ENSACAG00000020055,7SK
ENSACAG00000028243,
ENSACAG00000028240,
ENSACAG00000028241,ND5
ENSACAG00000028242,ND6
ENSACAG00000028239,
ENSACAG00000028237,ND4
ENSACAG00000028236,ND4L
ENSACAG00000028235,
ENSACAG00000028233,
ENSACAG00000028232,COX3
ENSACAG00000028231,ATP6
ENSACAG00000028230,ATP8
ENSACAG00000028229,
ENSACAG00000028227,
ENSACAG00000028226,
ENSACAG00000028224,
ENSACAG00000028222,
ENSACAG00000028220,
ENSACAG00000028218,
ENSACAG00000028217,
ENSACAG00000028216,
ENSACAG00000028213,
ENSACAG00000028211,
ENSACAG00000028210,
ENSACAG00000026817,
ENSACAG00000024543,
ENSACAG00000000003,
ENSACAG00000023603,
ENSACAG00000025573,
ENSACAG00000015163,
ENSACAG00000009543,
ENSACAG00000025765,
ENSACAG00000022862,
ENSACAG00000002154,
ENSACAG00000024860,
ENSACAG00000026393,
ENSACAG00000000461,
ENSACAG00000026195,
ENSACAG00000009368,
ENSACAG00000011991,
ENSACAG00000026529,
ENSACAG00000000341,
ENSACAG00000023305,
ENSACAG00000005551,
ENSACAG00000024775,
ENSACAG00000001950,
ENSACAG00000025511,
ENSACAG00000008887,
ENSACAG00000010112,
ENSACAG00000022363,
ENSACAG00000027216,
ENSACAG00000028013,
ENSACAG00000015451,
ENSACAG00000013304,
ENSACAG00000025221,
ENSACAG00000016538,
ENSACAG00000016006,
ENSACAG00000013635,
ENSACAG00000022913,
ENSACAG00000011421,
ENSACAG00000008502,
ENSACAG00000025264,
ENSACAG00000013528,
ENSACAG00000016897,
ENSACAG00000000235,
ENSACAG00000012047,
ENSACAG00000005890,
ENSACAG00000025443,
ENSACAG00000027786,
ENSACAG00000023471,
ENSACAG00000015033,
ENSACAG00000008500,
ENSACAG00000010349,
ENSACAG00000001760,
ENSACAG00000025214,
ENSACAG00000002802,
ENSACAG00000002298,
ENSACAG00000003549,
ENSACAG00000000958,
ENSACAG00000026928,
ENSACAG00000023859,
ENSACAG00000014161,
ENSACAG00000023138,
ENSACAG00000004255,
ENSACAG00000000981,
ENSACAG00000008453,
ENSACAG00000024111,
ENSACAG00000025543,
ENSACAG00000026668,
ENSACAG00000025191,
ENSACAG00000002872,
ENSACAG00000023827,
ENSACAG00000015393,
ENSACAG00000000008,
ENSACAG00000023939,
ENSACAG00000008684,
ENSACAG00000017697,
ENSACAG00000000489,
ENSACAG00000026483,
ENSACAG00000015577,
ENSACAG00000001706,
ENSACAG00000025064,
ENSACAG00000022176,
ENSACAG00000025080,
ENSACAG00000023206,
ENSACAG00000024402,
ENSACAG00000000285,
ENSACAG00000011837,
ENSACAG00000025232,
ENSACAG00000013840,
ENSACAG00000010042,
ENSACAG00000000365,
ENSACAG00000009918,
ENSACAG00000026696,
ENSACAG00000006895,
ENSACAG00000027878,
ENSACAG00000002070,
ENSACAG00000004579,
ENSACAG00000027942,
ENSACAG00000010652,
ENSACAG00000022681,
ENSACAG00000026290,
ENSACAG00000023975,
ENSACAG00000003846,
ENSACAG00000015584,
ENSACAG00000025834,
ENSACAG00000006215,
ENSACAG00000002515,
ENSACAG00000023165,
ENSACAG00000007980,
ENSACAG00000028012,
ENSACAG00000026454,
ENSACAG00000016475,
ENSACAG00000025464,
ENSACAG00000026047,
ENSACAG00000023137,
ENSACAG00000015908,
ENSACAG00000025449,
ENSACAG00000012405,
ENSACAG00000025255,
ENSACAG00000025742,
ENSACAG00000005835,
ENSACAG00000025804,
ENSACAG00000004216,
ENSACAG00000009132,
ENSACAG00000003123,
ENSACAG00000026607,
ENSACAG00000006552,
ENSACAG00000004589,
ENSACAG00000016185,
ENSACAG00000027477,
ENSACAG00000012241,
ENSACAG00000000436,
ENSACAG00000024622,
ENSACAG00000022039,
ENSACAG00000026947,
ENSACAG00000010388,
ENSACAG00000023095,
ENSACAG00000009363,
ENSACAG00000025593,
ENSACAG00000026806,
ENSACAG00000013558,
ENSACAG00000012163,
ENSACAG00000002998,
ENSACAG00000010337,
ENSACAG00000007062,
ENSACAG00000012741,
ENSACAG00000002593,
ENSACAG00000001932,
ENSACAG00000026341,
ENSACAG00000014264,
ENSACAG00000003651,
ENSACAG00000007246,
ENSACAG00000023001,
ENSACAG00000013372,
ENSACAG00000026494,
ENSACAG00000003952,
ENSACAG00000016393,
ENSACAG00000026826,
ENSACAG00000017358,
ENSACAG00000023646,
ENSACAG00000020397,5S_rRNA
ENSACAG00000021307,5S_rRNA
ENSACAG00000020413,5S_rRNA
ENSACAG00000020414,5S_rRNA
ENSACAG00000027754,5S_rRNA
ENSACAG00000024452,5S_rRNA
ENSACAG00000021224,5S_rRNA
ENSACAG00000018807,5S_rRNA
ENSACAG00000024879,5S_rRNA
ENSACAG00000024260,5S_rRNA
ENSACAG00000022020,5S_rRNA
ENSACAG00000020705,5S_rRNA
ENSACAG00000019286,5S_rRNA
ENSACAG00000019249,5S_rRNA
ENSACAG00000018413,5S_rRNA
ENSACAG00000025357,5S_rRNA
ENSACAG00000026625,5S_rRNA
ENSACAG00000027106,5S_rRNA
ENSACAG00000024285,5S_rRNA
ENSACAG00000021955,5S_rRNA
ENSACAG00000018497,5S_rRNA
ENSACAG00000020686,5S_rRNA
ENSACAG00000022292,5S_rRNA
ENSACAG00000024321,5S_rRNA
ENSACAG00000025442,5S_rRNA
ENSACAG00000018276,5S_rRNA
ENSACAG00000020103,5S_rRNA
ENSACAG00000020133,5S_rRNA
ENSACAG00000019110,5S_rRNA
ENSACAG00000019860,5S_rRNA
ENSACAG00000023060,5S_rRNA
ENSACAG00000023377,5S_rRNA
ENSACAG00000025193,5S_rRNA
ENSACAG00000020224,5S_rRNA
ENSACAG00000021388,5S_rRNA
ENSACAG00000019543,5S_rRNA
ENSACAG00000019001,5S_rRNA
ENSACAG00000025903,5S_rRNA
ENSACAG00000024131,5S_rRNA
ENSACAG00000023159,5S_rRNA
ENSACAG00000025295,5S_rRNA
ENSACAG00000019798,5S_rRNA
ENSACAG00000019383,5S_rRNA
ENSACAG00000026882,5S_rRNA
ENSACAG00000021481,5S_rRNA
ENSACAG00000019422,5S_rRNA
ENSACAG00000025997,5S_rRNA
ENSACAG00000018233,5S_rRNA
ENSACAG00000023549,5S_rRNA
ENSACAG00000021429,5S_rRNA
ENSACAG00000019924,5S_rRNA
ENSACAG00000021663,5S_rRNA
ENSACAG00000018099,5S_rRNA
ENSACAG00000018831,5S_rRNA
ENSACAG00000021783,5S_rRNA
ENSACAG00000020888,5S_rRNA
ENSACAG00000027512,5S_rRNA
ENSACAG00000021371,5S_rRNA
ENSACAG00000021790,5S_rRNA
ENSACAG00000019825,5S_rRNA
ENSACAG00000019983,5S_rRNA
ENSACAG00000018226,5S_rRNA
ENSACAG00000018121,5S_rRNA
ENSACAG00000019434,5S_rRNA
ENSACAG00000021374,5S_rRNA
ENSACAG00000020281,5S_rRNA
ENSACAG00000019714,5S_rRNA
ENSACAG00000020687,5S_rRNA
ENSACAG00000027093,5S_rRNA
ENSACAG00000019787,5S_rRNA
ENSACAG00000026279,5S_rRNA
ENSACAG00000020696,5S_rRNA
ENSACAG00000020756,5S_rRNA
ENSACAG00000018298,5S_rRNA
ENSACAG00000023835,5S_rRNA
ENSACAG00000020871,5S_rRNA
ENSACAG00000019628,5S_rRNA
ENSACAG00000025787,5S_rRNA
ENSACAG00000024715,5S_rRNA
ENSACAG00000021644,5S_rRNA
ENSACAG00000019809,5S_rRNA
ENSACAG00000019090,5S_rRNA
ENSACAG00000020779,5S_rRNA
ENSACAG00000027650,5S_rRNA
ENSACAG00000018969,5S_rRNA
ENSACAG00000020293,5S_rRNA
ENSACAG00000018262,5S_rRNA
ENSACAG00000018445,5S_rRNA
ENSACAG00000019032,5S_rRNA
ENSACAG00000019656,5S_rRNA
ENSACAG00000021918,5S_rRNA
ENSACAG00000018433,5S_rRNA
ENSACAG00000023453,5S_rRNA
ENSACAG00000018409,5S_rRNA
ENSACAG00000018342,5S_rRNA
ENSACAG00000021237,5S_rRNA
ENSACAG00000020542,5S_rRNA
ENSACAG00000018412,5S_rRNA
ENSACAG00000019187,5S_rRNA
ENSACAG00000020460,5S_rRNA
ENSACAG00000021607,5S_rRNA
ENSACAG00000018415,5S_rRNA
ENSACAG00000024379,5S_rRNA
ENSACAG00000021919,5S_rRNA
ENSACAG00000019064,5S_rRNA
ENSACAG00000019694,5S_rRNA
ENSACAG00000020127,5S_rRNA
ENSACAG00000019154,5S_rRNA
ENSACAG00000019103,5S_rRNA
ENSACAG00000020180,5S_rRNA
ENSACAG00000026297,5S_rRNA
ENSACAG00000027592,5S_rRNA
ENSACAG00000018944,5S_rRNA
ENSACAG00000018920,5S_rRNA
ENSACAG00000019703,5S_rRNA
ENSACAG00000019937,5S_rRNA
ENSACAG00000020136,5S_rRNA
ENSACAG00000019130,5S_rRNA
ENSACAG00000021542,5S_rRNA
ENSACAG00000018271,5S_rRNA
ENSACAG00000019659,5S_rRNA
ENSACAG00000021341,5S_rRNA
ENSACAG00000019699,5S_rRNA
ENSACAG00000019373,5S_rRNA
ENSACAG00000019124,5S_rRNA
ENSACAG00000019030,5S_rRNA
ENSACAG00000020857,5S_rRNA
ENSACAG00000021534,5S_rRNA
ENSACAG00000021583,5S_rRNA
ENSACAG00000021795,5S_rRNA
ENSACAG00000019867,5S_rRNA
ENSACAG00000020553,5S_rRNA
ENSACAG00000021339,5S_rRNA
ENSACAG00000018516,5S_rRNA
ENSACAG00000018595,5S_rRNA
ENSACAG00000018985,5S_rRNA
ENSACAG00000021692,5S_rRNA
ENSACAG00000020295,5S_rRNA
ENSACAG00000018936,5S_rRNA
ENSACAG00000021563,5S_rRNA
ENSACAG00000020581,5S_rRNA
ENSACAG00000021830,5S_rRNA
ENSACAG00000027756,5S_rRNA
ENSACAG00000019152,5S_rRNA
ENSACAG00000020782,5S_rRNA
ENSACAG00000019416,5S_rRNA
ENSACAG00000018923,5S_rRNA
ENSACAG00000019912,5S_rRNA
ENSACAG00000021832,5S_rRNA
ENSACAG00000018534,5S_rRNA
ENSACAG00000021179,5S_rRNA
ENSACAG00000018686,5S_rRNA
ENSACAG00000021763,5S_rRNA
ENSACAG00000018728,5S_rRNA
ENSACAG00000020453,5S_rRNA
ENSACAG00000020798,5S_rRNA
ENSACAG00000026295,5S_rRNA
ENSACAG00000021798,5S_rRNA
ENSACAG00000020106,5S_rRNA
ENSACAG00000021666,5S_rRNA
ENSACAG00000021591,5S_rRNA
ENSACAG00000020012,5S_rRNA
ENSACAG00000020599,5S_rRNA
ENSACAG00000019172,5S_rRNA
ENSACAG00000018484,5S_rRNA
ENSACAG00000020703,5S_rRNA
ENSACAG00000019248,5S_rRNA
ENSACAG00000018135,5S_rRNA
ENSACAG00000021703,5S_rRNA
ENSACAG00000019547,5S_rRNA
ENSACAG00000019211,5S_rRNA
ENSACAG00000020128,5S_rRNA
ENSACAG00000018430,5S_rRNA
ENSACAG00000019250,5S_rRNA
ENSACAG00000019376,5S_rRNA
ENSACAG00000020819,5S_rRNA
ENSACAG00000018188,5S_rRNA
ENSACAG00000020701,5S_rRNA
ENSACAG00000020485,5S_rRNA
ENSACAG00000021283,5S_rRNA
ENSACAG00000019015,5S_rRNA
ENSACAG00000019509,5S_rRNA
ENSACAG00000026656,5S_rRNA
ENSACAG00000024221,5S_rRNA
ENSACAG00000018677,5S_rRNA
ENSACAG00000021377,5S_rRNA
ENSACAG00000019151,5S_rRNA
ENSACAG00000019666,5S_rRNA
ENSACAG00000019652,5S_rRNA
ENSACAG00000020462,5S_rRNA
ENSACAG00000020803,5S_rRNA
ENSACAG00000019828,5S_rRNA
ENSACAG00000018011,5S_rRNA
ENSACAG00000021575,5S_rRNA
ENSACAG00000020533,5S_rRNA
ENSACAG00000018459,5S_rRNA
ENSACAG00000019593,5S_rRNA
ENSACAG00000021774,5S_rRNA
ENSACAG00000024645,5S_rRNA
ENSACAG00000027741,5S_rRNA
ENSACAG00000025711,5S_rRNA
ENSACAG00000024608,5S_rRNA
ENSACAG00000027340,5S_rRNA
ENSACAG00000024187,5S_rRNA
ENSACAG00000021345,5S_rRNA
ENSACAG00000019319,5S_rRNA
ENSACAG00000018724,5S_rRNA
ENSACAG00000021494,5S_rRNA
ENSACAG00000021585,5S_rRNA
ENSACAG00000020823,5S_rRNA
ENSACAG00000018900,5S_rRNA
ENSACAG00000018450,5S_rRNA
ENSACAG00000020535,5S_rRNA
ENSACAG00000021602,5S_rRNA
ENSACAG00000020372,5S_rRNA
ENSACAG00000019997,5S_rRNA
ENSACAG00000021711,5S_rRNA
ENSACAG00000019608,5S_rRNA
ENSACAG00000021851,5S_rRNA
ENSACAG00000021523,5S_rRNA
ENSACAG00000018396,5S_rRNA
ENSACAG00000018194,5S_rRNA
ENSACAG00000019104,5S_rRNA
ENSACAG00000019717,5S_rRNA
ENSACAG00000019004,5S_rRNA
ENSACAG00000018216,5S_rRNA
ENSACAG00000019821,5S_rRNA
ENSACAG00000021215,5S_rRNA
ENSACAG00000019308,5S_rRNA
ENSACAG00000020729,5S_rRNA
ENSACAG00000021580,5S_rRNA
ENSACAG00000019609,5S_rRNA
ENSACAG00000018064,5S_rRNA
ENSACAG00000018383,5S_rRNA
ENSACAG00000024823,5S_rRNA
ENSACAG00000018972,5S_rRNA
ENSACAG00000021524,5S_rRNA
ENSACAG00000019178,5S_rRNA
ENSACAG00000018480,5S_rRNA
ENSACAG00000021177,5S_rRNA
ENSACAG00000018959,5S_rRNA
ENSACAG00000018798,5S_rRNA
ENSACAG00000019208,5S_rRNA
ENSACAG00000021847,5S_rRNA
ENSACAG00000020792,5S_rRNA
ENSACAG00000019920,5S_rRNA
ENSACAG00000020422,5S_rRNA
ENSACAG00000020113,5S_rRNA
ENSACAG00000018403,5S_rRNA
ENSACAG00000020543,5S_rRNA
ENSACAG00000018360,5S_rRNA
ENSACAG00000019779,5S_rRNA
ENSACAG00000020815,5S_rRNA
ENSACAG00000020632,5S_rRNA
ENSACAG00000020435,5S_rRNA
ENSACAG00000018079,5S_rRNA
ENSACAG00000019698,5S_rRNA
ENSACAG00000020728,5S_rRNA
ENSACAG00000021811,5S_rRNA
ENSACAG00000021412,5S_rRNA
ENSACAG00000019197,5S_rRNA
ENSACAG00000020026,5S_rRNA
ENSACAG00000018589,5S_rRNA
ENSACAG00000020016,5S_rRNA
ENSACAG00000021852,5S_rRNA
ENSACAG00000021761,5S_rRNA
ENSACAG00000021595,5S_rRNA
ENSACAG00000019702,5S_rRNA
ENSACAG00000020898,5S_rRNA
ENSACAG00000018070,5S_rRNA
ENSACAG00000018114,5S_rRNA
ENSACAG00000019780,5S_rRNA
ENSACAG00000018209,5S_rRNA
ENSACAG00000027791,5S_rRNA
ENSACAG00000021333,5S_rRNA
ENSACAG00000021928,5S_rRNA
ENSACAG00000020900,5S_rRNA
ENSACAG00000020788,5S_rRNA
ENSACAG00000021780,5S_rRNA
ENSACAG00000020651,5S_rRNA
ENSACAG00000018029,5S_rRNA
ENSACAG00000019450,5S_rRNA
ENSACAG00000019874,5S_rRNA
ENSACAG00000019192,5S_rRNA
ENSACAG00000019053,5S_rRNA
ENSACAG00000019188,5S_rRNA
ENSACAG00000019259,5S_rRNA
ENSACAG00000020447,5S_rRNA
ENSACAG00000019965,5S_rRNA
ENSACAG00000021766,5S_rRNA
ENSACAG00000018060,5S_rRNA
ENSACAG00000021426,5S_rRNA
ENSACAG00000020832,5S_rRNA
ENSACAG00000027817,5S_rRNA
ENSACAG00000019142,5S_rRNA
ENSACAG00000020199,5S_rRNA
ENSACAG00000020438,5S_rRNA
ENSACAG00000018418,5S_rRNA
ENSACAG00000019560,5S_rRNA
ENSACAG00000018172,5S_rRNA
ENSACAG00000021243,5S_rRNA
ENSACAG00000018976,5S_rRNA
ENSACAG00000020167,5S_rRNA
ENSACAG00000019866,5S_rRNA
ENSACAG00000018746,5S_rRNA
ENSACAG00000021749,5S_rRNA
ENSACAG00000019437,5S_rRNA
ENSACAG00000019476,5S_rRNA
ENSACAG00000020017,5S_rRNA
ENSACAG00000021391,5S_rRNA
ENSACAG00000018162,5S_rRNA
ENSACAG00000027615,5S_rRNA
ENSACAG00000019713,5S_rRNA
ENSACAG00000020076,5S_rRNA
ENSACAG00000021195,5S_rRNA
ENSACAG00000020189,5S_rRNA
ENSACAG00000021834,5S_rRNA
ENSACAG00000018619,5S_rRNA
ENSACAG00000018144,5S_rRNA
ENSACAG00000020858,5S_rRNA
ENSACAG00000018507,5S_rRNA
ENSACAG00000018492,5S_rRNA
ENSACAG00000021924,5S_rRNA
ENSACAG00000018405,5S_rRNA
ENSACAG00000020217,5S_rRNA
ENSACAG00000018552,5S_rRNA
ENSACAG00000021592,5S_rRNA
ENSACAG00000020839,5S_rRNA
ENSACAG00000021295,5S_rRNA
ENSACAG00000019688,5S_rRNA
ENSACAG00000019006,5S_rRNA
ENSACAG00000021875,5S_rRNA
ENSACAG00000021541,5S_rRNA
ENSACAG00000021716,5S_rRNA
ENSACAG00000019207,5S_rRNA
ENSACAG00000020534,5S_rRNA
ENSACAG00000018693,5S_rRNA
ENSACAG00000019507,5S_rRNA
ENSACAG00000019116,5S_rRNA
ENSACAG00000020390,5S_rRNA
ENSACAG00000024427,5S_rRNA
ENSACAG00000021509,5S_rRNA
ENSACAG00000021528,5S_rRNA
ENSACAG00000019919,5S_rRNA
ENSACAG00000025694,5S_rRNA
ENSACAG00000018536,5S_rRNA
ENSACAG00000018607,5S_rRNA
ENSACAG00000019312,5S_rRNA
ENSACAG00000020206,5S_rRNA
ENSACAG00000018925,5S_rRNA
ENSACAG00000020317,5S_rRNA
ENSACAG00000020502,5S_rRNA
ENSACAG00000019643,5S_rRNA
ENSACAG00000019878,5S_rRNA
ENSACAG00000027906,5S_rRNA
ENSACAG00000020789,5S_rRNA
ENSACAG00000021841,5S_rRNA
ENSACAG00000020713,5S_rRNA
ENSACAG00000021308,5S_rRNA
ENSACAG00000019770,5S_rRNA
ENSACAG00000019119,5S_rRNA
ENSACAG00000020753,5S_rRNA
ENSACAG00000018345,5S_rRNA
ENSACAG00000022816,5S_rRNA
ENSACAG00000018621,5S_rRNA
ENSACAG00000020881,5S_rRNA
ENSACAG00000021662,5S_rRNA
ENSACAG00000021820,5S_rRNA
ENSACAG00000019144,5S_rRNA
ENSACAG00000021332,5S_rRNA
ENSACAG00000020761,5S_rRNA
ENSACAG00000019755,5S_rRNA
ENSACAG00000020877,5S_rRNA
ENSACAG00000025415,5S_rRNA
ENSACAG00000021526,5S_rRNA
ENSACAG00000021557,5S_rRNA
ENSACAG00000021926,5S_rRNA
ENSACAG00000019906,5S_rRNA
ENSACAG00000021736,5S_rRNA
ENSACAG00000019215,5S_rRNA
ENSACAG00000021624,5S_rRNA
ENSACAG00000020142,5S_rRNA
ENSACAG00000019800,5S_rRNA
ENSACAG00000020646,5S_rRNA
ENSACAG00000021286,5S_rRNA
ENSACAG00000018736,5S_rRNA
ENSACAG00000019760,5S_rRNA
ENSACAG00000019035,5S_rRNA
ENSACAG00000019709,5S_rRNA
ENSACAG00000021288,5S_rRNA
ENSACAG00000019870,5S_rRNA
ENSACAG00000018660,5S_rRNA
ENSACAG00000021776,5S_rRNA
ENSACAG00000023370,5S_rRNA
ENSACAG00000019772,5S_rRNA
ENSACAG00000022377,5S_rRNA
ENSACAG00000018922,5S_rRNA
ENSACAG00000020538,5S_rRNA
ENSACAG00000020925,5S_rRNA
ENSACAG00000019762,5S_rRNA
ENSACAG00000019793,5S_rRNA
ENSACAG00000020209,5S_rRNA
ENSACAG00000018679,5S_rRNA
ENSACAG00000020358,5S_rRNA
ENSACAG00000020505,5S_rRNA
ENSACAG00000019635,5S_rRNA
ENSACAG00000018585,5S_rRNA
ENSACAG00000019857,5S_rRNA
ENSACAG00000020760,5S_rRNA
ENSACAG00000019767,5S_rRNA
ENSACAG00000020628,5S_rRNA
ENSACAG00000019442,5S_rRNA
ENSACAG00000021413,5S_rRNA
ENSACAG00000018089,5S_rRNA
ENSACAG00000018524,5S_rRNA
ENSACAG00000021788,5S_rRNA
ENSACAG00000020843,5S_rRNA
ENSACAG00000018892,5S_rRNA
ENSACAG00000020294,5S_rRNA
ENSACAG00000019398,5S_rRNA
ENSACAG00000019060,5S_rRNA
ENSACAG00000022833,5S_rRNA
ENSACAG00000024171,5S_rRNA
ENSACAG00000023285,5S_rRNA
ENSACAG00000027317,5S_rRNA
ENSACAG00000025142,5S_rRNA
ENSACAG00000027269,5S_rRNA
ENSACAG00000021872,5S_rRNA
ENSACAG00000020720,5S_rRNA
ENSACAG00000019251,5S_rRNA
ENSACAG00000019278,5S_rRNA
ENSACAG00000021733,5S_rRNA
ENSACAG00000019579,5S_rRNA
ENSACAG00000019603,5S_rRNA
ENSACAG00000019244,5S_rRNA
ENSACAG00000019844,5S_rRNA
ENSACAG00000019264,5S_rRNA
ENSACAG00000020234,5S_rRNA
ENSACAG00000020383,5S_rRNA
ENSACAG00000019285,5S_rRNA
